x,y,z,j1,j2,j3,j4
0.422997,0.412427,0.524863,45.7249,3.5403,-21.4723,-33.9523
-0.463260,-0.348648,0.459626,-126.9650,-21.0998,22.6859,81.0747
-0.086259,-0.417659,0.196970,-168.3308,-26.6844,-37.0754,32.4816
-0.535212,0.000499,0.672721,-89.9466,31.2585,-52.5461,-131.1914
0.016025,0.245396,0.084658,3.7364,-43.9679,-47.9984,-86.4252
0.425783,-0.070137,0.160286,99.3540,-40.6674,-8.5451,59.4537
0.144576,0.303374,0.115179,25.4807,-38.9780,-36.8572,-75.4670
-0.184652,-0.463101,0.693022,-158.2614,-13.6118,65.3284,-41.0635
0.111379,-0.211000,0.223359,152.1721,-20.5897,-91.1063,149.0556
0.023277,0.379481,0.941445,3.5101,19.1038,60.2776,81.5072
0.491291,0.250214,0.680286,63.0103,-7.8509,44.3170,-85.7433
0.048635,0.443717,0.923632,6.2551,20.0529,42.7634,-97.3852
-0.292252,0.250419,0.118315,-49.4080,-54.6035,10.6739,-46.9589
-0.197552,-0.179917,1.067311,-132.3250,80.3608,-46.6630,121.6125
0.240614,-0.117157,0.990366,115.9619,27.7275,72.7299,109.7087
0.269283,-0.385314,0.324955,145.0515,-5.6399,-56.1447,86.3706
-0.417540,0.101862,0.660516,-76.2901,45.4739,-88.8122,31.6500
-0.421038,0.393182,0.645898,-46.9594,20.0185,-32.7622,-137.0980
0.506909,0.095816,0.315785,79.2962,-13.5634,-32.9181,156.5207
-0.056514,-0.200609,1.083974,-164.2668,46.4880,51.5686,-118.1320
-0.407969,0.321307,0.340991,-51.7768,-9.0856,-38.0268,19.6635
-0.215354,0.476651,0.865457,-24.3137,20.9174,18.6403,111.3941
0.256663,0.408898,0.939500,32.1163,40.2622,-8.6687,-39.5615
-0.018355,0.361010,0.099822,-2.9106,-57.4731,10.7393,-45.7473
0.182101,-0.223924,0.994869,140.8811,82.3515,-67.4202,116.9384
0.485088,-0.149629,0.273625,107.1428,-22.0607,-21.9083,12.3938
-0.025217,0.158856,1.127182,-9.0199,57.6697,38.8207,1.4785
0.272918,-0.219189,0.856576,128.7690,72.3139,-86.2740,-22.9317
-0.090529,-0.467170,0.877106,-169.0331,50.0114,-43.9986,47.1911
0.033803,-0.033228,-0.021590,134.5088,-84.4369,-2.5545,-19.9423
-0.166210,0.400756,0.184546,-22.5257,-31.0781,-27.3181,128.6923
-0.273082,-0.345054,0.692652,-141.6412,47.5389,-83.8980,94.9893
-0.131477,-0.392384,0.637346,-161.4754,44.5294,-94.2145,19.9603
-0.478423,-0.035674,0.700093,-94.2644,-14.5315,71.1747,137.6369
-0.270607,-0.273534,0.249704,-135.3082,-13.6955,-66.8131,93.6861
-0.393862,0.319034,0.672517,-50.9920,-15.4745,63.8439,-136.2140
0.184834,0.078147,0.198134,67.0816,-26.8615,-90.4669,18.4344
0.040520,0.020240,0.057946,63.4571,-60.5072,-60.5006,-41.7947
0.431700,0.008226,0.635353,88.9083,42.3535,-89.3638,-85.6772
-0.039184,0.419772,0.260970,-5.3329,-13.2989,-58.6468,-122.6297
-0.425537,0.208023,0.951154,-63.9484,41.8466,-9.0938,68.1632
0.155591,-0.281776,0.095828,151.0934,-43.3418,-31.6556,-77.5283
-0.383277,-0.081768,0.146426,-102.0428,-60.0090,29.3931,-155.0003
-0.403794,0.167434,0.806614,-67.4785,56.2604,-71.9077,2.4482
-0.494972,-0.026283,0.866581,-93.0395,45.4467,-37.4901,-4.2509
-0.131490,0.254250,0.048589,-27.3465,-61.5515,-0.3377,-105.5592
0.484645,0.116851,0.825816,76.4443,45.3283,-46.6223,-12.7054
-0.223248,-0.005743,0.194336,-91.4737,-25.8799,-86.4082,-106.5289
0.567592,-0.077448,0.424331,97.7700,-6.4514,-21.1783,25.5595
-0.258773,0.252539,0.170868,-45.6985,-69.4606,51.2784,112.0453
0.168958,-0.406636,0.821377,157.4371,1.1233,68.5584,44.2636
-0.439402,-0.165474,0.289675,-110.6358,-11.9114,-48.4741,6.6561
-0.282035,-0.017790,1.057973,-93.6092,40.2118,46.9075,-46.5019
0.233335,0.216245,1.092499,47.1769,59.9011,-4.1793,-114.3782
-0.282706,-0.261613,0.162036,-132.7808,-30.9301,-39.9555,44.9429
0.339416,0.253079,0.308235,53.2906,-5.2136,-68.2289,-73.5045
0.091140,-0.448179,0.371070,168.5053,2.9678,-68.3284,-56.1019
0.392073,-0.034195,0.978249,94.9845,63.5990,-44.5659,26.4482
-0.487824,-0.266750,0.469450,-118.6705,5.5062,-40.8103,-32.4073
0.092283,0.558277,0.379578,9.3861,-24.5418,12.1729,-156.1323
0.108828,0.279786,0.101965,21.2545,-75.1561,42.1355,57.6635
-0.493714,0.233717,0.815093,-64.6678,15.0103,20.0231,-1.6687
0.332033,-0.418282,0.326292,141.5574,-15.6734,-23.5782,-39.9224
0.303234,0.203598,1.055323,56.1217,46.8102,13.6563,92.8200
0.154697,0.118961,0.012091,52.4400,-66.1562,-11.7900,138.8795
0.198507,-0.523731,0.781859,159.2421,11.8612,19.2513,-108.0026
0.176906,-0.524885,0.789893,161.3742,30.0551,-22.5165,-131.1093
0.354646,0.473322,0.614375,36.8431,-5.9283,22.4026,116.6825
-0.052235,0.319904,0.100018,-9.2735,-42.2916,-33.2139,35.4969
0.536141,-0.099184,0.838605,100.4810,26.4208,-2.5254,-56.2999
-0.183311,0.537238,0.749142,-18.8402,7.2846,22.5320,154.6417
0.306038,0.212205,0.388419,55.2628,9.3279,-93.9370,-97.4882
-0.048548,-0.035898,1.108331,-126.4803,60.1473,57.4033,130.3407
-0.444229,-0.338009,0.351781,-127.2671,-20.1878,-4.9484,-41.6277
-0.261665,0.484781,0.508124,-28.3583,-26.5703,46.7614,151.4714
-0.334947,-0.295286,0.250380,-131.3991,-17.1888,-47.0344,-93.9562
-0.364202,0.405889,0.838134,-41.9014,23.9236,3.3970,44.0095
0.338896,-0.018306,1.065130,93.0919,45.6125,22.7843,36.0676
-0.351403,-0.159573,0.995466,-114.4229,63.8200,-40.7059,47.6116
-0.075075,-0.072033,1.061788,-133.8152,49.0205,71.7350,32.6594
-0.052919,-0.106378,1.170185,-153.5515,82.0969,-8.4035,59.3964
0.117456,-0.127384,0.038816,137.3219,-55.8076,-40.0338,-59.8689
0.108008,-0.583967,0.648339,169.5212,13.2454,-16.1526,-100.3264
-0.091049,0.009206,0.068164,95.7734,-74.9990,-62.0679,-55.0607
0.155832,-0.236885,0.985704,146.6616,26.5175,71.0342,56.7964
-0.189539,-0.345703,0.974313,-151.2653,63.7346,-45.7427,-41.3631
-0.229404,-0.159923,1.043664,-124.8813,80.6330,-53.3031,30.0355
-0.407355,-0.150950,0.378925,-110.3327,5.6647,-76.3837,-119.4575
0.288688,0.423335,0.841664,34.2915,12.3456,35.7488,149.4118
-0.023992,0.435702,0.976138,-3.1519,31.7784,25.3280,18.5243
0.316683,0.162361,0.252516,62.8561,-12.6976,-74.7975,-148.0697
0.597689,-0.007710,0.585334,90.7391,-6.1861,16.1920,-10.7352
-0.383601,0.233445,0.942321,-58.6769,24.6262,34.6799,-15.4993
-0.323513,0.074843,1.083533,-76.9740,58.4264,-4.4174,10.1386
-0.111486,0.487266,0.288788,-12.8874,-44.0896,33.6771,100.7045
-0.471874,0.155810,0.244473,-71.7271,-39.5720,13.3999,-82.6364
0.454858,0.341120,0.461905,53.1320,1.5137,-32.1605,-128.7843
-0.305652,0.310071,0.997999,-44.5888,43.3117,1.2570,-4.8012
0.195028,0.143889,0.027315,53.5807,-65.4015,-2.2215,93.1191
-0.191544,0.379778,0.951636,-26.7644,23.9360,41.9452,-88.3572
0.080143,0.515794,0.459892,8.8319,-35.6682,55.8067,80.6475
-0.367265,-0.046326,0.907633,-97.1891,70.1233,-71.2468,159.1897
0.401898,0.159833,0.204964,68.3124,-25.4966,-37.5411,-42.6515
-0.098806,0.225986,0.029427,-23.6159,-67.4055,3.7102,-50.7592
0.415648,-0.253974,0.808336,121.4262,2.7931,54.8170,125.9182
0.327261,-0.323186,0.959622,134.6411,46.9857,-18.0190,-41.3948
-0.382527,0.028052,1.024963,-85.8058,60.3668,-26.9693,-126.7891
-0.051526,0.240346,0.143903,-12.1001,-32.7819,-69.1010,-100.6069
-0.155243,0.301244,0.983579,-27.2639,25.8987,59.3274,-47.8783
-0.015667,0.371532,0.168459,-2.4146,-28.5859,-47.2047,79.2971
0.359104,0.378593,0.326631,43.4867,-12.4739,-32.5964,98.9342
-0.147850,0.451311,0.942116,-18.1389,30.3227,16.9318,-98.6674
-0.350306,0.229445,0.163579,-56.7758,-34.8370,-24.2242,106.1558
0.142528,-0.329711,1.039774,156.6220,39.5736,30.1492,-121.2809
0.087448,-0.460498,0.923298,169.2477,49.3787,-31.9439,-15.6932
-0.374097,0.151118,0.152958,-68.0036,-57.7411,26.9381,-117.7233
-0.130140,0.220464,0.104900,-30.5533,-83.7142,54.0772,146.9318
0.199627,0.091249,0.112333,65.4350,-39.2354,-63.3303,-91.0951
-0.503323,-0.097992,0.859967,-101.0171,16.4462,29.5614,116.0421
0.111733,-0.065955,1.142532,120.5529,62.8214,34.4785,77.9390
-0.079476,-0.450446,0.416778,-169.9938,10.0421,-74.1370,28.1144
-0.276535,0.306077,1.006255,-42.0972,36.9898,21.6611,151.0762
-0.496690,0.175852,0.774341,-70.5036,2.3404,43.6815,-88.5520
0.343111,-0.042950,1.011889,97.1350,70.9023,-47.8855,96.9288
0.219729,0.153074,1.105438,55.1370,73.3057,-24.9774,68.7097
0.062497,-0.251191,0.076477,166.0284,-79.7064,41.2106,80.6841
0.116425,-0.200659,0.026388,149.8772,-62.1926,-12.2541,27.5103
0.239565,0.172993,1.103607,54.1664,56.2969,10.3030,-30.3117
0.496101,-0.258480,0.795615,117.5205,15.4752,13.5417,53.3233
0.296545,0.145552,0.884467,63.8569,76.3537,-85.3634,44.4384
0.009325,0.006303,1.086246,-124.0531,64.2279,67.0715,128.4250
0.107429,-0.005430,1.077938,92.8935,51.1794,65.9756,-121.1594
0.004232,0.063808,0.090348,3.7943,-53.8805,-71.4262,-67.1933
-0.339450,-0.087014,0.308061,-104.3775,-3.5591,-87.0123,98.1867
-0.245750,-0.471452,0.495722,-152.4687,-31.2742,54.6744,-147.7863
-0.395506,0.072044,0.848209,-79.6764,63.6751,-74.9129,-12.5308
-0.570256,0.032043,0.771780,-86.7839,21.4774,-7.0437,-28.5072
0.132199,-0.360820,0.219896,159.8780,-67.2763,59.4713,100.8759
-0.084141,-0.422175,0.157035,-168.7285,-43.6130,-2.1309,-136.2849
-0.381947,0.005935,0.956994,-89.1098,22.0895,55.3546,25.2136
0.273838,-0.367893,0.798473,143.3381,52.2971,-66.4891,97.5759
0.240257,0.448146,0.446794,28.1964,9.6075,-59.8615,118.3627
0.392924,-0.162338,0.264350,112.4482,-60.2830,58.3221,-24.0314
-0.095938,0.311246,0.319222,-17.1314,-1.9960,-94.3628,16.6624
0.275485,-0.094291,1.005824,108.8947,29.9056,63.6129,-134.7783
0.060274,0.275213,1.003662,12.3532,83.0938,-66.2054,-113.2304
-0.547990,-0.232775,0.630825,-113.0148,-1.9415,16.4910,90.5772
0.465023,0.107905,0.670826,76.9362,-18.8737,74.0427,-99.8951
0.532470,-0.004477,0.703827,90.4817,33.8976,-50.9662,104.7750
-0.322506,-0.313112,0.238741,-134.1533,-19.8948,-42.2002,87.5460
-0.062036,0.546551,0.428717,-6.4756,-31.2912,38.7314,-155.2650
0.459325,0.014672,0.759664,88.1705,50.0792,-71.5542,-44.2331
-0.245430,-0.346744,0.647488,-144.7086,44.5580,-90.8137,66.2928
0.368321,-0.275570,0.509240,126.8030,23.2502,-80.5353,-143.3937
0.034216,0.004713,1.169100,-97.8435,83.1813,24.6423,-133.3461
-0.178630,0.005440,0.035799,-88.2556,-56.4683,-37.3423,111.1326
-0.039433,-0.098857,0.155684,-158.2537,-41.0749,-88.7557,-107.6927
-0.048288,-0.115292,0.142142,22.7256,-72.8689,-83.5664,-134.6923
-0.236828,0.054355,0.157779,-77.0738,-30.5795,-73.6466,-4.6836
-0.346714,-0.013029,1.052212,-92.1521,42.0667,28.1884,-92.6345
0.210602,-0.081427,1.102530,111.1385,82.8401,-39.4666,62.4025
-0.106703,0.416090,0.177983,-14.3830,-53.9263,26.2246,82.1953
0.230010,-0.117623,1.095529,117.0843,77.7515,-34.9148,123.4996
-0.339815,-0.101531,0.113692,-106.6352,-41.0793,-28.2830,-14.7455
0.144828,-0.481079,0.914173,163.2456,32.3692,3.0434,27.0892
-0.278341,0.494926,0.400324,-29.3529,-9.7075,-18.9916,116.0814
0.000675,0.148494,0.177137,0.2605,-34.1629,-91.0316,65.2907
-0.166795,0.349737,0.281571,-25.4972,-8.3376,-73.0096,19.1316
0.323510,-0.459396,0.539064,144.8466,13.3613,-42.7413,-58.5562
-0.229852,-0.394012,0.267389,-149.7423,-14.7879,-48.0141,63.5774
0.332567,-0.027921,0.907431,94.7990,76.2161,-79.8824,13.0071
-0.432876,0.155541,0.945956,-70.2356,49.5184,-26.6876,114.5120
0.048186,0.579582,0.722674,4.7526,19.8402,-14.6390,-52.5287
0.025286,0.432200,0.167831,3.3483,-50.2897,16.1925,126.1531
-0.054305,0.581907,0.591624,-5.3315,13.2245,-29.3101,137.3084
0.213182,0.561656,0.623318,20.7848,7.2706,-7.5988,64.2541
-0.321872,-0.509832,0.602124,-147.7346,0.6884,3.4117,69.9083
0.493995,-0.179315,0.284324,109.9504,-27.2147,-5.1877,1.1557
-0.417900,-0.169265,0.388107,-112.0498,-52.2050,72.6984,-37.3687
0.124268,0.562548,0.475035,12.4567,1.4247,-28.4913,-48.3285
0.349954,-0.049551,0.202670,98.0591,-21.3070,-63.1807,120.3308
0.196606,0.327906,0.971533,30.9461,24.9735,50.7168,3.3903
0.211648,0.275659,0.088201,37.5167,-58.0295,7.9147,-155.7682
-0.148259,-0.417429,0.989556,-160.4463,41.2209,3.7044,-74.5013
-0.118287,0.073446,0.088486,121.8369,-79.3826,-65.4566,-155.1344
-0.415992,0.393505,0.406920,-46.5913,-23.2549,15.5609,-16.2860
0.548696,0.177078,0.740489,72.1138,9.2837,15.1588,149.1218
-0.469360,-0.211542,0.866446,-114.2613,39.6202,-25.5076,129.9880
-0.007526,0.246009,1.098798,-1.7522,79.6143,-36.4602,119.4300
0.292949,0.027783,0.881987,84.5824,82.0419,-93.1600,-18.8536
0.461387,0.095798,0.893159,78.2703,50.6014,-41.4142,-51.4080
0.408406,-0.236935,0.954215,120.1199,41.3459,-7.1167,-1.3281
-0.258326,-0.496182,0.496641,-152.4973,8.5677,-41.5344,-152.0147
-0.303802,-0.251984,0.206835,-129.6735,-21.9624,-52.5481,-2.7297
0.138476,-0.288837,0.994989,154.3858,76.8383,-60.4163,25.1297
0.273451,-0.129035,0.218235,115.2616,-18.7863,-78.6592,-157.5804
-0.073445,-0.035276,0.065516,64.3447,-73.9997,-61.7072,75.3267
0.453865,-0.051424,0.912040,96.4642,53.2515,-42.0158,-151.5359
0.412889,-0.366278,0.366250,131.5766,-11.6860,-22.9607,136.8714
0.103096,0.533840,0.801866,10.9305,10.9929,27.1596,-134.1019
0.120151,0.006324,1.047845,-93.0129,74.4328,74.9790,-116.3426
-0.257528,-0.143699,1.104041,-119.1613,56.4474,10.1066,75.9126
-0.400784,0.328605,0.625246,-50.6515,30.0842,-61.9557,94.0255
0.133105,-0.192618,1.034116,145.3544,36.3009,65.4325,138.1087
-0.098714,-0.224091,1.131650,-156.2262,66.6515,-1.4180,44.7867
0.135307,0.314102,0.095943,23.3050,-45.6045,-22.1548,-36.4128
0.284846,-0.158879,0.162298,119.1516,-75.6357,58.1404,95.6121
-0.303475,0.480122,0.377161,-32.2961,-17.7378,-4.6232,-46.7605
-0.358869,0.201322,0.787017,-60.7079,59.2170,-81.9886,22.6691
-0.214646,0.367781,0.164280,-30.2689,-52.3854,19.5323,-23.7145
0.521370,-0.288331,0.551392,118.9437,-10.1482,17.8939,-56.8767
-0.355345,-0.101024,0.258777,-105.8704,-11.8002,-72.8522,-37.7276
-0.560480,-0.100944,0.776703,-100.2097,16.1617,6.9867,148.7963
0.165714,-0.101313,0.011967,121.4405,-66.1034,-12.1277,123.7864
-0.057107,-0.012138,0.001766,-101.9994,-71.1259,-31.8189,-153.9650
-0.045783,0.442695,0.172268,-5.9044,-42.2101,-0.6852,-102.2892
-0.345147,-0.029703,0.088953,-94.9187,-59.3152,10.9132,-54.3969
0.136013,0.147551,0.064369,42.6700,-49.1587,-47.8641,141.8028
0.319402,-0.019319,0.180183,93.4613,-25.0679,-65.0026,22.9521
0.387981,-0.311678,0.838723,128.7760,9.4164,44.0477,-60.0805
-0.087260,-0.379270,0.810963,-167.0433,64.0394,-84.3940,86.5223
0.176014,0.412867,0.280305,23.0895,-55.7655,54.0786,115.7443
0.403549,-0.348401,0.847134,130.8054,19.1347,18.0876,88.3088
-0.286324,0.272365,0.123895,-46.4313,-48.1599,-2.2550,109.6836
-0.534416,0.263429,0.632545,-63.7600,11.5248,-15.6771,-5.1933
-0.113511,0.313234,0.316217,-19.9198,-2.3656,-92.2532,126.0927
0.342350,0.254118,0.201012,53.4145,-25.7120,-38.7525,146.9321
0.511336,0.118938,0.371352,76.9057,-38.8616,41.8916,-39.3057
-0.025133,-0.095272,1.168345,-165.2219,73.1276,17.8115,71.2853
-0.185976,-0.554549,0.702338,-161.4604,5.0012,16.4710,144.0656
0.099226,0.304935,1.086762,18.0249,63.1510,-13.2333,-11.1548
0.245003,-0.281124,0.253793,138.9275,-69.6509,70.8715,57.8897
0.203705,0.214574,1.024937,43.5116,79.2989,-56.3479,-75.0239
0.055963,0.024771,0.022185,66.1241,-65.7415,-43.9109,-105.7568
0.476436,0.022145,0.664779,87.3388,-19.7487,74.5375,-59.0833
0.307438,0.475356,0.576079,32.8929,16.5243,-41.2310,34.3929
0.367755,-0.094539,0.893124,104.4170,10.6260,71.9794,-150.0250
0.445398,-0.002888,0.302097,90.3716,-7.5749,-60.1179,89.0373
0.306398,0.455739,0.708829,33.9133,30.5778,-42.3604,68.4864
-0.081606,0.038438,0.117181,115.2211,-69.7090,-78.6465,-12.0448
0.175302,-0.467144,0.892700,159.4307,21.4350,25.7805,53.0512
0.166934,0.440157,0.844816,20.7697,51.3176,-53.8882,-139.6071
0.208344,0.204395,0.102539,45.5483,-40.2409,-44.7224,-110.6255
-0.038708,0.341863,0.876125,-6.4599,73.9286,-83.9854,72.9802
0.347279,0.256008,0.748901,53.6030,53.6001,-81.1706,-113.2058
-0.484811,0.063173,0.742115,-82.5760,-7.4956,63.9004,-64.7486
0.069161,-0.047233,-0.017756,124.3309,-81.8300,-0.4691,94.6724
-0.517397,0.262549,0.540109,-63.0948,-16.9261,31.5352,-37.1186
-0.439217,0.323431,0.837303,-53.6328,27.2230,-4.7536,-86.9286
0.365030,0.282582,0.821738,52.2553,52.6098,-61.6319,79.2828
-0.120165,-0.121426,0.182800,44.7009,-77.9486,-90.1884,-25.6189
-0.111281,-0.240777,1.022042,-155.1948,33.2551,63.7397,75.9634
0.090605,0.255183,0.156502,19.5478,-29.8657,-68.3789,-8.1953
-0.380491,0.153574,0.183768,-68.0200,-28.0666,-38.7802,64.9186
0.144721,-0.005170,1.106623,92.0459,53.7234,51.2059,-25.5871
-0.287649,0.327597,0.965490,-41.2850,54.3652,-31.2605,87.0621
0.063572,0.280852,0.210754,12.7542,-20.3673,-79.6615,60.1908
-0.511380,-0.273339,0.702291,-118.1250,2.7208,22.2416,76.1863
-0.222956,-0.278929,0.975843,-141.3636,71.0657,-56.8540,118.7381
0.073501,-0.088721,1.171699,140.3599,81.4436,-5.9454,-76.1196
0.229150,-0.268486,0.149485,139.5196,-69.5586,46.1849,-91.2058
-0.193590,-0.480883,0.346375,-158.0717,-40.6168,39.8301,-29.5824
-0.170938,0.108697,1.148109,-57.5484,72.2473,-4.5201,70.8151
0.341924,0.277525,0.911732,50.9353,56.9404,-48.8049,159.0193
-0.316292,-0.188772,1.057746,-120.8299,53.9955,-3.9302,35.5286
-0.358943,-0.324166,0.622516,-132.0856,-24.6729,74.1801,134.5026
0.252720,0.014886,0.053789,86.6289,-52.0315,-29.7787,-85.4993
0.067218,-0.028035,1.119492,-67.3601,76.4693,52.0107,-22.4802
0.027969,-0.018821,1.142419,123.9384,69.0553,42.7068,-9.7072
-0.293601,0.076560,1.015577,-75.3849,31.6586,57.7828,6.8461
-0.181368,-0.098038,1.140051,-118.3933,62.5591,17.4859,96.4204
-0.435541,-0.322010,0.360549,-126.4768,-9.9285,-29.4124,98.0766
0.376515,0.311649,0.871688,50.3848,14.6076,39.4927,129.4265
0.044225,0.490550,0.922179,5.1515,40.2391,-13.1713,-72.8607
0.427813,0.285423,0.315762,56.2901,-41.1416,33.8808,112.3175
0.228099,-0.424675,0.875708,151.7591,14.4717,41.5623,70.6799
0.394627,-0.282216,0.479259,125.5703,16.7345,-70.8521,66.4502
0.434326,-0.051205,0.832129,96.7239,57.2195,-67.6268,125.4420
-0.416748,0.421169,0.684495,-44.6977,13.8755,-9.3566,-47.5467
-0.425824,0.378172,0.416012,-48.3919,-6.8942,-22.1953,97.2444
-0.155598,-0.239354,1.096376,-146.9732,50.8620,24.7090,44.5655
-0.478827,0.362861,0.612987,-52.8447,6.9738,-9.2538,64.5890
0.048320,-0.244994,1.034014,168.8428,35.7889,62.7497,-110.9858
0.298041,-0.433740,0.872851,145.5054,25.8876,7.7452,19.9305
0.130763,0.322235,0.936945,22.0874,17.6443,69.8819,24.3865
0.373082,0.247701,0.808549,56.4186,-0.4876,68.3430,158.7010
-0.549448,-0.056666,0.337272,-95.8882,-25.1318,3.4031,-18.3943
-0.052245,-0.112369,0.092567,-155.0645,-48.2324,-68.2848,0.8490
-0.175017,0.262029,0.089333,-33.7402,-44.7666,-30.3878,107.3646
-0.315573,-0.291226,0.273369,-132.7024,-59.5077,59.0642,-50.8088
-0.220085,-0.081325,1.126068,-110.2800,58.3161,20.4024,44.5474
-0.304208,-0.393555,0.520115,-142.2969,20.8915,-68.9576,128.7205
0.231772,0.038055,0.139517,80.6758,-33.9392,-69.5891,-122.8791
0.482643,-0.189596,0.879218,111.4464,23.8399,14.8568,-72.9014
-0.418919,0.366674,0.656259,-48.8048,-10.0368,43.5096,-33.8627
-0.056268,0.026054,1.098029,-65.1546,58.2979,61.3878,-96.6944
-0.020505,0.195928,0.187228,-5.9745,-28.7061,-88.2026,38.0569
0.540939,-0.081918,0.388721,98.6113,-32.8352,32.9388,-65.6595
-0.253111,-0.505730,0.649101,-153.4126,-9.1239,39.1694,-88.9731
-0.125562,-0.364080,0.190849,-160.9720,-65.9588,50.5978,-15.4221
-0.196125,0.310987,0.238651,-32.2377,-70.5417,68.7204,-95.8859
0.228791,-0.078092,1.122230,108.8460,57.2434,21.1195,-3.0369
-0.141640,0.519403,0.333483,-15.2535,-33.9884,22.7213,92.9386
0.093558,0.234646,1.017026,21.7381,32.7123,67.6359,25.8053
0.281131,0.230757,0.099959,50.6204,-49.6457,-7.7395,36.0263
-0.393230,0.161743,0.187771,-67.6417,-28.8191,-33.6930,132.5776
0.497376,0.270866,0.572449,61.4278,-17.6233,41.0777,119.7002
0.295748,0.060827,1.100680,78.3779,63.5145,-8.7522,-37.8486
0.145306,0.106727,0.097822,-126.2974,-84.6177,-64.0133,150.9314
-0.016804,0.099240,0.130388,-9.6107,-44.8841,-81.9531,-77.8847
0.277181,0.078833,0.050197,74.1237,-63.4088,4.7128,-117.5580
-0.077478,0.057979,0.110124,-53.1914,-47.9813,-76.0526,57.9542
0.038788,-0.051573,0.103932,-36.9467,-67.4180,-75.8330,-126.2661
-0.067446,0.539442,0.328815,-7.1267,-18.7673,-14.5786,84.3536
0.508764,-0.128439,0.700636,104.1685,-9.2993,54.6237,-134.8707
-0.051860,-0.027424,0.064055,-117.8704,-58.2752,-62.3279,142.1052
0.337261,-0.072188,0.948930,102.0815,74.1523,-67.5440,-32.2153
-0.416278,0.069988,1.010816,-80.4562,47.4467,-4.4974,73.6179
0.100224,-0.011175,0.117449,-83.6377,-71.1917,-78.0557,-51.1596
-0.038943,-0.010858,1.090915,74.4206,68.3213,64.8510,148.7282
-0.082369,0.152811,0.201009,151.6742,-77.8901,-94.4647,-57.2383
0.240063,-0.073598,0.132855,107.0444,-34.5242,-64.7373,113.5321
-0.178392,-0.225088,1.065475,-141.6017,42.0160,42.3606,136.2149
0.210925,-0.477900,0.699098,156.1854,35.5274,-55.7400,-110.6213
-0.132590,0.571552,0.527390,-13.0606,-15.6777,25.5684,132.0773
0.154566,0.071137,0.194409,65.2862,-29.8735,-93.2104,75.2781
-0.336398,0.446686,0.748869,-36.9833,29.0208,-29.6332,51.9420
-0.020470,0.384888,0.748117,-3.0444,59.9671,-93.4737,143.4235
-0.345927,0.020743,0.103348,-86.5685,-64.4503,25.3619,-73.6176
-0.278864,-0.250782,1.013513,-131.9651,64.3801,-37.0761,-50.9088
0.129685,-0.089364,1.088822,-55.4300,84.0045,57.0467,-135.3991
-0.379110,0.324030,0.350246,-49.4791,-4.3662,-49.8608,-46.9412
-0.032827,-0.090996,-0.014046,-160.1628,-84.3966,8.8055,54.3613
0.012237,-0.025722,0.127931,154.5572,-53.0851,-84.2723,-12.0855
-0.252636,-0.478281,0.705224,-152.1563,-6.1710,46.9345,43.3513
-0.382977,-0.369932,0.295729,-134.0074,-28.0022,-0.2280,41.0715
-0.417430,0.116072,0.951149,-74.4607,56.4935,-38.7211,-78.0440
0.035039,-0.120035,0.070897,163.7272,-51.6992,-60.4150,86.2855
0.325315,0.162201,1.057012,63.4994,58.1425,-13.1748,-120.3360
-0.030129,0.006981,1.071401,-76.9547,57.5403,71.9100,-100.5232
-0.257524,0.070826,0.052385,-74.6224,-72.8418,23.4647,-87.5172
0.201318,-0.146851,0.037632,126.1087,-58.1349,-17.3843,56.5917
0.247383,-0.461732,0.476110,151.8188,-34.1877,56.4717,-17.9075
0.118001,0.402693,0.303924,16.3321,-5.7534,-68.5091,76.0405
0.502496,0.275176,0.466892,61.2941,1.1002,-29.7586,-39.2292
0.501016,0.103017,0.428834,78.3810,6.6127,-56.7463,-64.7024
0.216958,-0.556904,0.640655,158.7152,1.1085,11.3222,108.8965
-0.046267,-0.068323,1.118264,-145.8947,60.0950,51.9361,-96.7498
0.329201,0.371392,0.428793,41.5537,8.3595,-62.5004,-151.4230
-0.184273,-0.442763,0.552150,-157.4035,26.9820,-75.8442,-29.3697
0.146647,0.455378,0.297946,17.8503,-49.6979,46.8588,100.4729
0.018705,0.575319,0.742671,1.8622,22.2415,-15.6196,-92.6683
0.180694,-0.016164,0.026092,95.1116,-84.4734,30.5911,114.0210
0.382347,0.141777,0.660304,69.6548,47.9677,-94.7999,-39.8085
0.217380,-0.151119,1.056688,124.8063,39.8911,51.6121,-116.4553
-0.143658,0.488869,0.814209,-16.3758,6.6102,44.1062,113.6133
0.167410,-0.008859,1.045554,93.0292,41.6444,71.0851,-90.5270
-0.075804,0.007358,1.111784,-84.4558,59.4017,55.1372,129.0837
0.464608,0.182490,0.854946,68.5560,12.7886,39.0897,-1.6272
-0.201556,-0.366308,0.246441,-151.1788,-15.7469,-56.1290,48.2079
0.354074,-0.272489,0.190082,127.5812,-50.1311,21.8304,93.2684
-0.049432,0.232975,0.041193,-11.9792,-76.7029,25.5568,-32.1053
-0.128605,-0.481190,0.918214,-165.0366,30.7327,8.3212,21.2041
-0.031160,0.039381,0.138307,141.6472,-62.3291,-86.7312,108.2221
0.140171,0.067500,1.162620,64.2867,77.1355,-5.0381,-157.1272
0.156808,0.320234,0.110897,26.0894,-42.2624,-25.4349,-56.2670
0.518221,0.129818,0.800702,75.9365,36.4407,-33.9953,-136.5589
